race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Monaco_Grand_Prix,NOR,brake,3,40.298507462686565,0.0,1.0,0.22882610946900422
Monaco_Grand_Prix,NOR,brake,4,28.35820895522388,0.0,1.0,0.23133792760096894
Monaco_Grand_Prix,OCO,brake,0,10.0,0.0,1.0,0.29158167574744726
Monaco_Grand_Prix,OCO,brake,1,4.285714285714286,0.0,1.0,0.30790342667134896
Monaco_Grand_Prix,OCO,brake,2,77.14285714285715,0.0,1.0,0.3060913930439914
Monaco_Grand_Prix,OCO,brake,4,8.571428571428571,0.0,1.0,0.2841319701389273
Monaco_Grand_Prix,PIA,brake,0,30.76923076923077,0.0,1.0,0.24206216814212117
Monaco_Grand_Prix,PIA,brake,1,10.76923076923077,0.0,1.0,0.23908245049197935
Monaco_Grand_Prix,PIA,brake,2,1.5384615384615385,0.0,1.0,0.248944121964108
Monaco_Grand_Prix,PIA,brake,3,43.07692307692308,0.0,1.0,0.23517463466376284
Monaco_Grand_Prix,PIA,brake,4,13.846153846153847,0.0,1.0,0.24013895605828883
Monaco_Grand_Prix,RUS,brake,0,8.333333333333332,0.0,1.0,0.25958838555980457
Monaco_Grand_Prix,RUS,brake,1,40.27777777777778,0.0,1.0,0.2600260674117839
Monaco_Grand_Prix,RUS,brake,2,9.722222222222223,0.0,1.0,0.2751350144556108
Monaco_Grand_Prix,RUS,brake,3,29.166666666666668,0.0,1.0,0.2354523782692367
Monaco_Grand_Prix,RUS,brake,4,12.5,0.0,1.0,0.23738142183277908
Monaco_Grand_Prix,SAI,brake,0,25.0,0.0,1.0,0.27103478178502166
Monaco_Grand_Prix,SAI,brake,1,5.555555555555555,0.0,1.0,0.2726463623095213
Monaco_Grand_Prix,SAI,brake,2,18.055555555555554,0.0,1.0,0.28616843928887337
Monaco_Grand_Prix,SAI,brake,3,13.88888888888889,0.0,1.0,0.25533350611213385
Monaco_Grand_Prix,SAI,brake,4,37.5,0.0,1.0,0.2591126699457109
Monaco_Grand_Prix,STR,brake,0,24.285714285714285,0.0,1.0,0.2432395536258644
Monaco_Grand_Prix,STR,brake,1,32.857142857142854,0.0,1.0,0.23839122414980615
Monaco_Grand_Prix,STR,brake,2,5.714285714285714,0.0,1.0,0.25325531401313484
Monaco_Grand_Prix,STR,brake,3,25.71428571428571,0.0,1.0,0.2241834885559021
Monaco_Grand_Prix,STR,brake,4,11.428571428571429,0.0,1.0,0.22513268308622375
Monaco_Grand_Prix,TSU,brake,0,46.478873239436616,0.0,1.0,0.2336617740178811
Monaco_Grand_Prix,TSU,brake,1,22.535211267605636,0.0,1.0,0.23862081647489525
Monaco_Grand_Prix,TSU,brake,2,2.8169014084507045,0.0,1.0,0.23553683128467548
Monaco_Grand_Prix,TSU,brake,3,14.084507042253522,0.0,1.0,0.2259037049642006
Monaco_Grand_Prix,TSU,brake,4,14.084507042253522,0.0,1.0,0.21780856165041138
Monaco_Grand_Prix,VER,brake,0,25.0,0.0,1.0,0.24674837940951092
Monaco_Grand_Prix,VER,brake,1,1.5625,0.0,1.0,0.24615254913903306
Monaco_Grand_Prix,VER,brake,2,9.375,0.0,1.0,0.26743685751918356
Monaco_Grand_Prix,VER,brake,3,29.6875,0.0,1.0,0.24224369835102405
Monaco_Grand_Prix,VER,brake,4,34.375,0.0,1.0,0.24069169415769406
