race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Monaco_Grand_Prix,SAI,rpm,2,8.333333333333332,4468.06035082779,11966.31479084895,9806.047806264773
Monaco_Grand_Prix,SAI,rpm,3,23.61111111111111,3636.594866599782,12739.834854839586,10131.426986210477
Monaco_Grand_Prix,SAI,rpm,4,8.333333333333332,4384.636123340815,12543.20577043757,10013.820050218386
Monaco_Grand_Prix,STR,rpm,0,28.57142857142857,4270.734223750184,12518.072660310954,9837.966999243647
Monaco_Grand_Prix,STR,rpm,1,7.142857142857142,4263.951095160033,12415.416758676136,10141.92930198359
Monaco_Grand_Prix,STR,rpm,2,32.857142857142854,4253.9929586435965,12459.048447103538,9842.402561907616
Monaco_Grand_Prix,STR,rpm,3,15.714285714285714,4060.6326222668927,12423.69460725204,10026.94502595101
Monaco_Grand_Prix,STR,rpm,4,15.714285714285714,4064.250631038208,12520.415397089691,9980.619375148648
Monaco_Grand_Prix,TSU,rpm,0,36.61971830985916,3879.412613285842,12462.272693247738,9889.012402960198
Monaco_Grand_Prix,TSU,rpm,1,15.492957746478872,4283.488654949478,12513.254552011536,10153.114839763295
Monaco_Grand_Prix,TSU,rpm,2,32.3943661971831,3602.7719099016977,12158.857227020111,9848.291825419225
Monaco_Grand_Prix,TSU,rpm,3,7.042253521126761,3717.340697529721,12129.494744919815,10077.033310648136
Monaco_Grand_Prix,TSU,rpm,4,8.450704225352112,3734.656265458856,12227.540336988995,9853.229939004368
Monaco_Grand_Prix,VER,rpm,0,40.625,3173.51305666918,12399.49281115066,9982.665882490715
Monaco_Grand_Prix,VER,rpm,1,9.375,4669.700525712202,12176.02067183227,10214.87355689969
Monaco_Grand_Prix,VER,rpm,2,37.5,3447.207628127054,12192.711236241448,10013.120747971578
Monaco_Grand_Prix,VER,rpm,3,7.8125,4696.904124529688,12068.37352031629,10242.233980174156
Monaco_Grand_Prix,VER,rpm,4,4.6875,3512.2584089186703,12071.827964902974,10088.626858071744
