race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Monaco_Grand_Prix,ALB,rpm,0,31.944444444444443,3715.4403305024393,12856.747057656641,10043.744819744112
Monaco_Grand_Prix,ALB,rpm,1,15.277777777777779,4082.643300817669,12366.721355768781,10010.92466251461
Monaco_Grand_Prix,ALB,rpm,2,19.444444444444446,3797.196084998018,12443.406506079904,9854.457591131388
Monaco_Grand_Prix,ALB,rpm,3,30.555555555555557,4123.236122265746,12617.337698029383,10048.608815214815
Monaco_Grand_Prix,ALB,rpm,4,2.7777777777777777,3470.042767604844,12216.568792773644,9682.31196597034
Monaco_Grand_Prix,ALB,speed,0,31.944444444444443,-3.0852764121477905,287.75527353255364,179.4171850935887
Monaco_Grand_Prix,ALB,speed,1,15.277777777777779,42.551780820152395,285.07791938311,178.22975471121396
Monaco_Grand_Prix,ALB,speed,2,19.444444444444446,-5.822527331148281,287.0184979154957,171.628912310019
Monaco_Grand_Prix,ALB,speed,3,30.555555555555557,40.79121470968784,285.23329056942254,180.78533951349377
Monaco_Grand_Prix,ALB,speed,4,2.7777777777777777,-53.86863636078336,289.5751055305601,168.21327644469667
Monaco_Grand_Prix,ALB,throttle,0,31.944444444444443,0.0,100.0,57.42889729131933
Monaco_Grand_Prix,ALB,throttle,1,15.277777777777779,0.0,100.0,54.62798501019274
Monaco_Grand_Prix,ALB,throttle,2,19.444444444444446,0.0,100.0,51.000243016144175
Monaco_Grand_Prix,ALB,throttle,3,30.555555555555557,0.0,100.0,56.93321668881978
Monaco_Grand_Prix,ALB,throttle,4,2.7777777777777777,0.0,100.0,57.56040723255261
Monaco_Grand_Prix,ALB,brake,0,31.944444444444443,0.0,1.0,0.24705817796536142
Monaco_Grand_Prix,ALB,brake,1,15.277777777777779,0.0,1.0,0.25241533814157985
Monaco_Grand_Prix,ALB,brake,2,19.444444444444446,0.0,1.0,0.26551139325412654
Monaco_Grand_Prix,ALB,brake,3,30.555555555555557,0.0,1.0,0.2502298599159341
Monaco_Grand_Prix,ALB,brake,4,2.7777777777777777,0.0,1.0,0.24462581981158787
Monaco_Grand_Prix,ALB,gear,0,31.944444444444443,1.0,8.0,4.497991718426501
Monaco_Grand_Prix,ALB,gear,1,15.277777777777779,1.0,7.0,4.459272727272727
Monaco_Grand_Prix,ALB,gear,2,19.444444444444446,1.0,7.0,4.348571428571429
Monaco_Grand_Prix,ALB,gear,3,30.555555555555557,1.0,8.0,4.567487012987013
Monaco_Grand_Prix,ALB,gear,4,2.7777777777777777,1.0,7.0,4.212
