race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Canadian_Grand_Prix,NOR,throttle,3,15.873015873015872,0.0,100.0,75.02157371842911
Canadian_Grand_Prix,NOR,throttle,4,23.809523809523807,0.0,100.0,74.15848981994189
Canadian_Grand_Prix,OCO,throttle,0,3.225806451612903,0.0,100.0,72.79639517879097
Canadian_Grand_Prix,OCO,throttle,1,22.58064516129032,0.0,100.0,77.66027321463379
Canadian_Grand_Prix,OCO,throttle,2,56.451612903225815,0.0,100.0,79.13055663418197
Canadian_Grand_Prix,OCO,throttle,3,11.29032258064516,0.0,100.0,74.47072210429292
Canadian_Grand_Prix,OCO,throttle,4,6.451612903225806,0.0,100.0,74.66841122743094
Canadian_Grand_Prix,PIA,throttle,0,1.5873015873015872,0.0,99.0,70.47463242268798
Canadian_Grand_Prix,PIA,throttle,1,60.317460317460316,0.0,99.0,76.46188426912492
Canadian_Grand_Prix,PIA,throttle,2,3.1746031746031744,0.0,99.0,77.45729000041133
Canadian_Grand_Prix,PIA,throttle,3,15.873015873015872,0.0,99.0,75.01555421127179
Canadian_Grand_Prix,PIA,throttle,4,19.047619047619047,0.0,99.0,74.50494771593344
Canadian_Grand_Prix,RUS,throttle,1,19.047619047619047,0.0,100.0,77.9531470507558
Canadian_Grand_Prix,RUS,throttle,2,76.19047619047619,0.0,100.0,79.16856313960592
Canadian_Grand_Prix,RUS,throttle,3,1.5873015873015872,0.0,100.0,79.72187466774449
Canadian_Grand_Prix,RUS,throttle,4,3.1746031746031744,0.0,100.0,76.52396180017595
Canadian_Grand_Prix,SAI,throttle,0,23.809523809523807,0.0,100.0,71.56053100133983
Canadian_Grand_Prix,SAI,throttle,1,33.33333333333333,0.0,100.0,76.50820343045889
Canadian_Grand_Prix,SAI,throttle,3,20.634920634920633,0.0,100.0,73.34254791505063
Canadian_Grand_Prix,SAI,throttle,4,22.22222222222222,0.0,100.0,73.47980656818056
Canadian_Grand_Prix,STR,throttle,0,22.58064516129032,0.0,99.0,70.35815223580938
Canadian_Grand_Prix,STR,throttle,1,17.741935483870968,0.0,99.0,75.99985800552007
Canadian_Grand_Prix,STR,throttle,2,16.129032258064516,0.0,99.0,79.11399992258733
Canadian_Grand_Prix,STR,throttle,3,16.129032258064516,0.0,99.0,73.27574008873988
