race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Canadian_Grand_Prix,ALB,rpm,0,11.904761904761903,5483.614870820571,12114.120889669462,10547.913484188206
Canadian_Grand_Prix,ALB,rpm,3,7.142857142857142,5197.08,11989.8,10494.780044638073
Canadian_Grand_Prix,ALB,rpm,4,80.95238095238095,4969.786993536,12158.735382224,10619.796912523234
Canadian_Grand_Prix,ALO,rpm,0,3.225806451612903,5272.1336,11848.876444444444,10561.400312209758
Canadian_Grand_Prix,ALO,rpm,1,32.25806451612903,4199.0215288320005,12035.0,10610.340360277078
Canadian_Grand_Prix,ALO,rpm,2,3.225806451612903,5180.68,11868.800000000001,10526.698387952323
Canadian_Grand_Prix,ALO,rpm,3,46.774193548387096,4236.660177664,12035.0,10577.168940856947
Canadian_Grand_Prix,ALO,rpm,4,14.516129032258066,4236.660177664,12035.0,10571.125974062434
Canadian_Grand_Prix,ANT,rpm,1,67.74193548387096,4673.701798239374,12334.042969216,10947.354997107595
Canadian_Grand_Prix,ANT,rpm,2,1.6129032258064515,5805.72,12176.630867824444,10888.124785175532
Canadian_Grand_Prix,ANT,rpm,3,30.64516129032258,4385.914250000001,12334.042969216,10928.973174403143
Canadian_Grand_Prix,BEA,rpm,0,53.2258064516129,4873.568104959915,12384.57389152711,10603.569114127495
Canadian_Grand_Prix,BEA,rpm,1,1.6129032258064515,6566.598474635498,11977.28,10964.443074592082
Canadian_Grand_Prix,BEA,rpm,2,41.935483870967744,4580.282502656,12293.06072075915,10628.862629072166
Canadian_Grand_Prix,BEA,rpm,4,3.225806451612903,5479.247864576,12114.02,10698.84652414735
Canadian_Grand_Prix,BOR,rpm,0,32.25806451612903,4976.36,12081.270453777917,10537.435978913916
Canadian_Grand_Prix,BOR,rpm,1,8.064516129032258,4970.8218060184345,11921.10131369891,10639.009254889308
Canadian_Grand_Prix,BOR,rpm,2,58.06451612903226,3798.4,11954.7104,10533.309887447069
Canadian_Grand_Prix,BOR,rpm,3,1.6129032258064515,4976.36,11894.348463631355,10496.398778742241
Canadian_Grand_Prix,COL,rpm,0,3.225806451612903,5382.9521872512,12221.605799786666,10722.76067917788
Canadian_Grand_Prix,COL,rpm,1,6.451612903225806,5320.340812180826,11894.988047871999,10692.056145393288
Canadian_Grand_Prix,COL,rpm,2,6.451612903225806,4131.056,12041.08,10445.51440162379
Canadian_Grand_Prix,COL,rpm,3,77.41935483870968,4131.056,12221.605799786666,10694.394035903822
Canadian_Grand_Prix,COL,rpm,4,6.451612903225806,5510.64,12016.327871047111,10670.274509021283
Canadian_Grand_Prix,GAS,rpm,1,4.761904761904762,5248.539149107677,11685.941247359999,10523.516573696636
Canadian_Grand_Prix,GAS,rpm,3,95.23809523809523,3991.0075016533333,12022.350665500446,10489.097774510466
Canadian_Grand_Prix,HAD,rpm,0,95.08196721311475,3699.926142281143,12154.133274523696,10451.393976931085
Canadian_Grand_Prix,HAD,rpm,2,1.639344262295082,5111.0,11938.140002816,10417.551400080501
Canadian_Grand_Prix,HAD,rpm,3,1.639344262295082,5834.269162975882,11938.140002816,10558.498548944097
Canadian_Grand_Prix,HAD,rpm,4,1.639344262295082,4851.307050653941,11988.14,10467.584875882536
Canadian_Grand_Prix,HAM,rpm,0,20.0,5275.04,11869.998568624762,10448.33625870213
