race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Emilia_Romagna_Grand_Prix,ALB,acc_x,0,5.88235294117647,-39.05762715827102,17.06284626314836,-0.05215044210506992
Emilia_Romagna_Grand_Prix,ALB,acc_x,1,23.52941176470588,-51.28031556836245,17.011704513434662,0.5006740057252701
Emilia_Romagna_Grand_Prix,ALB,acc_x,2,23.52941176470588,-54.24754310498322,16.103810932653683,0.2698988619299858
Emilia_Romagna_Grand_Prix,ALB,acc_x,3,7.8431372549019605,-40.0598150463921,14.942856632384284,0.32339900783949516
Emilia_Romagna_Grand_Prix,ALB,acc_x,4,39.21568627450981,-60.39867831555226,20.457796713980986,0.4149347442307509
Emilia_Romagna_Grand_Prix,ALB,acc_y,0,5.88235294117647,-49.68488046495578,48.154851009824604,1.0460100350942816
Emilia_Romagna_Grand_Prix,ALB,acc_y,1,23.52941176470588,-56.340786090877245,55.58386068672376,1.7137528665989734
Emilia_Romagna_Grand_Prix,ALB,acc_y,2,23.52941176470588,-55.398148306219845,49.490010716616375,2.209868014480827
Emilia_Romagna_Grand_Prix,ALB,acc_y,3,7.8431372549019605,-48.73293586160518,48.56243200587311,1.8961698920441739
Emilia_Romagna_Grand_Prix,ALB,acc_y,4,39.21568627450981,-74.01274125278246,65.49927251970223,1.740194733050879
Emilia_Romagna_Grand_Prix,ALB,acc_z,0,5.88235294117647,-62.84394488711747,57.624942596229815,1.018507146130562
Emilia_Romagna_Grand_Prix,ALB,acc_z,1,23.52941176470588,-72.81207681016433,55.83252678227124,-2.586118098105142
Emilia_Romagna_Grand_Prix,ALB,acc_z,2,23.52941176470588,-69.50940978701121,59.271873351398014,-3.9597960184837793
Emilia_Romagna_Grand_Prix,ALB,acc_z,3,7.8431372549019605,-65.53602019754919,59.35214688407034,0.2000890261374504
Emilia_Romagna_Grand_Prix,ALB,acc_z,4,39.21568627450981,-106.92644852419761,76.70453063245947,0.24001042290646515
Emilia_Romagna_Grand_Prix,ALO,acc_x,0,28.000000000000004,-59.80460311430471,21.67565725643139,0.4086865698494115
Emilia_Romagna_Grand_Prix,ALO,acc_x,1,22.0,-59.33427258966519,16.25486926472872,0.4425216868797006
Emilia_Romagna_Grand_Prix,ALO,acc_x,2,16.0,-48.87264609062174,17.51961397517655,0.17702427833752732
Emilia_Romagna_Grand_Prix,ALO,acc_x,3,18.0,-54.99839582385775,19.09860818947397,0.718418430984024
Emilia_Romagna_Grand_Prix,ALO,acc_x,4,16.0,-53.16399218283995,15.734039970333846,0.6831217573894044
Emilia_Romagna_Grand_Prix,ALO,acc_y,0,28.000000000000004,-51.711647373185926,48.50227651620894,2.370596631475323
